CPU_Cores,CPU_Load,Memory_Usage,Disk_IO,Network_Bandwidth,Compute1_Watts,Compute3_Watts
8,20,80,40,20,201,154
8,20,80,40,40,202,155
8,20,80,40,60,182,155
8,20,80,40,80,198,152
8,20,80,40,90,192,155
8,20,80,60,0,203,153
8,20,80,60,20,176,151
8,20,80,60,40,204,153
8,20,80,60,60,205,157
8,20,80,60,80,203,154
8,20,80,60,90,193,154
8,20,80,80,0,213,155
8,20,80,80,20,191,154
8,20,80,80,40,203,154
8,20,80,80,60,202,153
8,20,80,80,80,204,155
8,20,80,80,90,190,156
8,20,80,90,0,188,155
8,20,80,90,20,196,153
8,20,80,90,40,201,155
8,20,80,90,60,202,154
8,20,80,90,80,196,156
8,20,80,90,90,195,155
8,20,90,0,0,206,153
8,20,90,0,20,195,155
8,20,90,0,40,195,155
8,20,90,0,60,189,154
8,20,90,0,80,202,157
8,20,90,0,90,205,154
8,20,90,20,0,190,154
8,20,90,20,20,210,155
8,20,90,20,40,186,155
8,20,90,20,60,198,161
8,20,90,20,80,203,157
8,20,90,20,90,206,158
8,20,90,40,0,185,156
8,20,90,40,20,188,150
8,20,90,40,40,206,153
8,20,90,40,60,191,153
8,20,90,40,80,192,153
8,20,90,40,90,205,151
8,20,90,60,0,204,154
8,20,90,60,20,193,157
8,20,90,60,40,199,164
8,20,90,60,60,183,154
8,20,90,60,80,205,156
8,20,90,60,90,198,155
8,20,90,80,0,205,159
8,20,90,80,20,199,155
8,20,90,80,40,205,158
8,20,90,80,60,182,154
8,20,90,80,80,198,158
8,20,90,80,90,188,156
8,20,90,90,0,193,154
8,20,90,90,20,209,155
8,20,90,90,40,205,156
8,20,90,90,60,182,153
8,20,90,90,80,188,154
8,20,90,90,90,177,154
8,40,0,0,0,200,154
8,40,0,0,20,196,153
8,40,0,0,40,197,155
8,40,0,0,60,197,157
8,40,0,0,80,198,154
8,40,0,0,90,190,157
8,40,0,20,0,185,156
8,40,0,20,20,184,158
8,40,0,20,40,199,154
8,40,0,20,60,202,155
8,40,0,20,80,192,152
8,40,0,20,90,198,153
8,40,0,40,0,195,153
8,40,0,40,20,189,154
8,40,0,40,40,197,153
8,40,0,40,60,199,152
8,40,0,40,80,199,157
8,40,0,40,90,201,158
8,40,0,60,0,195,161
8,40,0,60,20,202,155
8,40,0,60,40,198,156
8,40,0,60,60,191,158
8,40,0,60,80,198,153
8,40,0,60,90,199,156
8,40,0,80,0,187,150
8,40,0,80,20,197,153
8,40,0,80,40,186,155
8,40,0,80,60,199,153
8,40,0,80,80,194,160
8,40,0,80,90,199,154
8,40,0,90,0,196,152
8,40,0,90,20,195,154
8,40,0,90,40,186,155
8,40,0,90,60,202,156
8,40,0,90,80,195,155
8,40,0,90,90,200,153
8,40,20,0,0,202,156
8,40,20,0,20,203,153
8,40,20,0,40,212,152
8,40,20,0,60,204,164
8,40,20,0,80,204,155
8,40,20,0,90,206,152
8,40,20,20,0,203,154
8,40,20,20,20,205,154
8,40,20,20,40,205,153
8,40,20,20,60,206,158
8,40,20,20,80,205,156
8,40,20,20,90,204,154
8,40,20,40,0,205,153
8,40,20,40,20,202,153
8,40,20,40,40,205,155
8,40,20,40,60,204,155
8,40,20,40,80,200,152
8,40,20,40,90,203,153
8,40,20,60,0,201,155
8,40,20,60,20,205,154
8,40,20,60,40,180,152
8,40,20,60,60,204,154
8,40,20,60,80,197,154
8,40,20,60,90,208,153
8,40,20,80,0,202,159
8,40,20,80,20,205,159
8,40,20,80,40,180,155
8,40,20,80,60,193,155
8,40,20,80,80,198,157
8,40,20,80,90,205,151
8,40,20,90,0,205,156
8,40,20,90,20,187,154
8,40,20,90,40,193,155
8,40,20,90,60,202,155
8,40,20,90,80,203,155
8,40,20,90,90,199,162
8,40,40,0,0,186,155
8,40,40,0,20,203,154
8,40,40,0,40,206,156
8,40,40,0,60,210,150
8,40,40,0,80,208,158
8,40,40,0,90,214,161
8,40,40,20,0,214,158
8,40,40,20,20,231,154
8,40,40,20,40,209,153
8,40,40,20,60,201,155
8,40,40,20,80,206,155
8,40,40,20,90,221,153
8,40,40,40,0,194,154
8,40,40,40,20,213,157
8,40,40,40,40,200,152
8,40,40,40,60,206,157
8,40,40,40,80,212,155
8,40,40,40,90,197,155
8,40,40,60,0,206,155
8,40,40,60,20,212,154
8,40,40,60,40,208,157
8,40,40,60,60,196,155
8,40,40,60,80,186,156
8,40,40,60,90,194,155
8,40,40,80,0,210,156
8,40,40,80,20,198,160
8,40,40,80,40,192,153
8,40,40,80,60,202,153
8,40,40,80,80,167,154
8,40,40,80,90,197,156
8,40,40,90,0,205,154
8,40,40,90,20,205,153
8,40,40,90,40,218,155
8,40,40,90,60,150,154
8,40,40,90,80,209,153
8,40,40,90,90,210,154
8,40,60,0,0,215,152
8,40,60,0,20,220,154
8,40,60,0,40,182,156
8,40,60,0,60,217,156
8,40,60,0,80,220,155
8,40,60,0,90,223,155
8,40,60,20,0,223,159
8,40,60,20,20,221,157
8,40,60,20,40,219,159
8,40,60,20,60,215,163
8,40,60,20,80,224,155
8,40,60,20,90,214,160
8,40,60,40,0,182,160
8,40,60,40,20,192,159
8,40,60,40,40,199,160
8,40,60,40,60,217,155
8,40,60,40,80,218,154
8,40,60,40,90,212,155
8,40,60,60,0,196,156
8,40,60,60,20,204,153
8,40,60,60,40,185,158
8,40,60,60,60,196,155
8,40,60,60,80,197,154
8,40,60,60,90,210,153
8,40,60,80,0,204,154
8,40,60,80,20,220,155
8,40,60,80,40,186,154
8,40,60,80,60,184,153
8,40,60,80,80,214,154
8,40,60,80,90,207,153
8,40,60,90,0,219,154
8,40,60,90,20,215,154
8,40,60,90,40,222,154
8,40,60,90,60,220,158
8,40,60,90,80,222,154
8,40,60,90,90,206,155
8,40,80,0,0,218,153
8,40,80,0,20,182,154
8,40,80,0,40,204,154
8,40,80,0,60,212,156
8,40,80,0,80,217,157
8,40,80,0,90,225,155
8,40,80,20,0,219,155
8,40,80,20,20,221,152
8,40,80,20,40,220,156
8,40,80,20,60,184,153
8,40,80,20,80,193,154
8,40,80,20,90,220,155
8,40,80,40,0,208,151
8,40,80,40,20,211,153
8,40,80,40,40,180,155
8,40,80,40,60,201,156
8,40,80,40,80,221,154
8,40,80,40,90,205,156
8,40,80,60,0,201,152
8,40,80,60,20,215,154
8,40,80,60,40,202,164
8,40,80,60,60,202,152
8,40,80,60,80,212,165
8,40,80,60,90,175,151
8,40,80,80,0,202,158
8,40,80,80,20,195,153
8,40,80,80,40,203,157
8,40,80,80,60,201,151
8,40,80,80,80,218,153
8,40,80,80,90,207,156
8,40,80,90,0,218,157
8,40,80,90,20,212,157
8,40,80,90,40,217,155
8,40,80,90,60,199,160
8,40,80,90,80,227,153
8,40,80,90,90,217,153
8,40,90,0,0,215,155
8,40,90,0,20,177,156
8,40,90,0,40,174,156
8,40,90,0,60,209,160
8,40,90,0,80,209,156
8,40,90,0,90,210,153
8,40,90,20,0,200,157
8,40,90,20,20,203,153
8,40,90,20,40,205,155
8,40,90,20,60,207,155
8,40,90,20,80,221,153
8,40,90,20,90,205,152
8,40,90,40,0,180,153
8,40,90,40,20,181,160
8,40,90,40,40,206,156
8,40,90,40,60,186,161
8,40,90,40,80,214,161
8,40,90,40,90,204,158
8,40,90,60,0,193,158
8,40,90,60,20,213,156
8,40,90,60,40,212,153
8,40,90,60,60,187,152
8,40,90,60,80,210,156
8,40,90,60,90,202,153
8,40,90,80,0,208,155
8,40,90,80,20,209,153
8,40,90,80,40,198,151
8,40,90,80,60,202,152
8,40,90,80,80,197,153
8,40,90,80,90,182,153
8,40,90,90,0,192,153
8,40,90,90,20,218,151
8,40,90,90,40,184,155
8,40,90,90,60,205,154
8,40,90,90,80,205,156
8,40,90,90,90,179,154
8,60,0,0,0,189,154
8,60,0,0,20,209,152
8,60,0,0,40,212,155
8,60,0,0,60,202,152
8,60,0,0,80,194,153
8,60,0,0,90,210,151
8,60,0,20,0,200,157
8,60,0,20,20,211,154
8,60,0,20,40,201,153
8,60,0,20,60,205,156
8,60,0,20,80,201,152
8,60,0,20,90,212,153
8,60,0,40,0,210,150
8,60,0,40,20,215,155
8,60,0,40,40,213,153
8,60,0,40,60,216,155
8,60,0,40,80,207,154
8,60,0,40,90,211,158
8,60,0,60,0,215,161
8,60,0,60,20,216,154
8,60,0,60,40,211,155
8,60,0,60,60,209,155
8,60,0,60,80,211,157
8,60,0,60,90,215,156
8,60,0,80,0,214,156
8,60,0,80,20,211,153
8,60,0,80,40,192,153
8,60,0,80,60,212,156
8,60,0,80,80,203,160
8,60,0,80,90,212,153
8,60,0,90,0,212,153
8,60,0,90,20,210,154
8,60,0,90,40,198,154
8,60,0,90,60,213,155
8,60,0,90,80,209,156
8,60,0,90,90,207,156
8,60,20,0,0,204,153
8,60,20,0,20,207,158
8,60,20,0,40,210,156
8,60,20,0,60,215,160
8,60,20,0,80,198,152
8,60,20,0,90,217,153
8,60,20,20,0,222,155
8,60,20,20,20,216,156
8,60,20,20,40,215,154
8,60,20,20,60,185,152
8,60,20,20,80,216,153
8,60,20,20,90,215,152
8,60,20,40,0,205,153
8,60,20,40,20,197,153
8,60,20,40,40,217,156
8,60,20,40,60,214,155
8,60,20,40,80,218,161
8,60,20,40,90,218,154
8,60,20,60,0,216,153
8,60,20,60,20,216,157
8,60,20,60,40,217,151
8,60,20,60,60,213,154
8,60,20,60,80,218,157
8,60,20,60,90,221,155
8,60,20,80,0,225,154
8,60,20,80,20,217,150
8,60,20,80,40,185,152
8,60,20,80,60,217,153
8,60,20,80,80,210,161
8,60,20,80,90,215,154
8,60,20,90,0,217,154
8,60,20,90,20,216,153
8,60,20,90,40,217,153
8,60,20,90,60,219,156
8,60,20,90,80,217,154
8,60,20,90,90,219,155
8,60,40,0,0,238,157
8,60,40,0,20,221,158
8,60,40,0,40,220,155
8,60,40,0,60,222,161
8,60,40,0,80,209,161
8,60,40,0,90,221,154
8,60,40,20,0,220,156
8,60,40,20,20,223,156
8,60,40,20,40,221,154
8,60,40,20,60,217,154
8,60,40,20,80,214,159
8,60,40,20,90,222,153
8,60,40,40,0,222,154
8,60,40,40,20,222,156
8,60,40,40,40,218,155
8,60,40,40,60,224,163
8,60,40,40,80,221,153
8,60,40,40,90,179,155
8,60,40,60,0,198,156
8,60,40,60,20,180,152
8,60,40,60,40,221,153
8,60,40,60,60,221,152
8,60,40,60,80,209,155
8,60,40,60,90,213,157
8,60,40,80,0,225,160
8,60,40,80,20,247,163
8,60,40,80,40,229,154
8,60,40,80,60,219,154
8,60,40,80,80,183,154
8,60,40,80,90,220,157
8,60,40,90,0,226,153
8,60,40,90,20,222,157
8,60,40,90,40,232,158
8,60,40,90,60,180,157
8,60,40,90,80,195,162
8,60,40,90,90,223,157
8,60,60,0,0,205,151
8,60,60,0,20,173,158
8,60,60,0,40,223,152
8,60,60,0,60,215,156
8,60,60,0,80,236,153
8,60,60,0,90,212,155
8,60,60,20,0,229,154
8,60,60,20,20,226,155
8,60,60,20,40,210,156
8,60,60,20,60,234,154
8,60,60,20,80,232,156
8,60,60,20,90,232,153
8,60,60,40,0,232,154
8,60,60,40,20,202,151
8,60,60,40,40,233,155
8,60,60,40,60,203,159
8,60,60,40,80,232,163
8,60,60,40,90,226,159
8,60,60,60,0,230,155
8,60,60,60,20,230,154
8,60,60,60,40,236,153
8,60,60,60,60,232,155
8,60,60,60,80,229,154
8,60,60,60,90,222,155
8,60,60,80,0,212,156
8,60,60,80,20,229,155
8,60,60,80,40,216,157
8,60,60,80,60,205,153
8,60,60,80,80,211,153
8,60,60,80,90,204,158
8,60,60,90,0,177,155
8,60,60,90,20,215,153
8,60,60,90,40,234,156
8,60,60,90,60,230,153
8,60,60,90,80,226,154
8,60,60,90,90,231,152
8,60,80,0,0,214,151
8,60,80,0,20,222,153
8,60,80,0,40,217,156
8,60,80,0,60,237,153
8,60,80,0,80,230,155
8,60,80,0,90,211,154
8,60,80,20,0,215,153
8,60,80,20,20,225,152
8,60,80,20,40,207,158
8,60,80,20,60,203,155
8,60,80,20,80,219,160
8,60,80,20,90,169,154
8,60,80,40,0,180,156
8,60,80,40,20,231,155
8,60,80,40,40,222,154
8,60,80,40,60,196,155
8,60,80,40,80,234,160
8,60,80,40,90,224,159
8,60,80,60,0,217,161
8,60,80,60,20,233,155
8,60,80,60,40,226,153
8,60,80,60,60,193,159
8,60,80,60,80,217,156
8,60,80,60,90,227,160
8,60,80,80,0,210,154
8,60,80,80,20,231,163
8,60,80,80,40,183,155
8,60,80,80,60,231,162
8,60,80,80,80,188,152
8,60,80,80,90,218,157
8,60,80,90,0,229,155
8,60,80,90,20,204,158
8,60,80,90,40,176,158
8,60,80,90,60,205,159
8,60,80,90,80,208,155
8,60,80,90,90,224,151
8,60,90,0,0,204,157
8,60,90,0,20,188,152
8,60,90,0,40,200,155
8,60,90,0,60,215,159
8,60,90,0,80,180,155
8,60,90,0,90,219,157
8,60,90,20,0,210,155
8,60,90,20,20,231,163
8,60,90,20,40,215,156
8,60,90,20,60,222,154
8,60,90,20,80,200,155
8,60,90,20,90,220,154
8,60,90,40,0,228,156
8,60,90,40,20,234,155
8,60,90,40,40,205,158
8,60,90,40,60,184,155
8,60,90,40,80,208,154
8,60,90,40,90,209,156
8,60,90,60,0,221,154
8,60,90,60,20,194,156
8,60,90,60,40,177,153
8,60,90,60,60,210,151
8,60,90,60,80,223,154
8,60,90,60,90,197,153
8,60,90,80,0,203,151
8,60,90,80,20,214,157
8,60,90,80,40,212,156
8,60,90,80,60,228,154
8,60,90,80,80,217,160
8,60,90,80,90,220,153
8,60,90,90,0,223,153
8,60,90,90,20,221,154
8,60,90,90,40,225,155
8,60,90,90,60,210,155
8,60,90,90,80,216,153
8,60,90,90,90,220,154
8,80,0,0,0,222,156
8,80,0,0,20,227,156
8,80,0,0,40,214,159
8,80,0,0,60,229,154
8,80,0,0,80,221,149
8,80,0,0,90,226,156
8,80,0,20,0,201,155
8,80,0,20,20,225,159
8,80,0,20,40,231,154
8,80,0,20,60,201,156
8,80,0,20,80,218,156
8,80,0,20,90,231,154
8,80,0,40,0,224,154
8,80,0,40,20,228,160
8,80,0,40,40,226,158
8,80,0,40,60,225,152
8,80,0,40,80,219,153
8,80,0,40,90,225,153
8,80,0,60,0,230,154
8,80,0,60,20,238,152
8,80,0,60,40,230,154
8,80,0,60,60,217,156
8,80,0,60,80,218,150
8,80,0,60,90,226,155
8,80,0,80,0,230,157
8,80,0,80,20,225,154
8,80,0,80,40,222,154
8,80,0,80,60,213,153
8,80,0,80,80,229,155
8,80,0,80,90,222,154
8,80,0,90,0,225,152
8,80,0,90,20,218,153
8,80,0,90,40,203,153
8,80,0,90,60,229,152
8,80,0,90,80,218,158
8,80,0,90,90,224,160
8,80,20,0,0,231,155
8,80,20,0,20,233,155
8,80,20,0,40,230,154
8,80,20,0,60,235,154
8,80,20,0,80,229,152
8,80,20,0,90,227,153
8,80,20,20,0,233,154
8,80,20,20,20,223,154
8,80,20,20,40,229,152
8,80,20,20,60,228,158
8,80,20,20,80,235,153
8,80,20,20,90,231,154
8,80,20,40,0,242,154
8,80,20,40,20,232,154
8,80,20,40,40,230,155
8,80,20,40,60,212,153
8,80,20,40,80,228,157
8,80,20,40,90,237,153
8,80,20,60,0,241,153
8,80,20,60,20,229,152
8,80,20,60,40,224,156
8,80,20,60,60,233,158
8,80,20,60,80,230,159
8,80,20,60,90,251,154
8,80,20,80,0,231,154
8,80,20,80,20,232,152
8,80,20,80,40,233,156
8,80,20,80,60,237,156
8,80,20,80,80,234,156
8,80,20,80,90,235,158
8,80,20,90,0,231,162
8,80,20,90,20,230,156
8,80,20,90,40,215,157
8,80,20,90,60,231,153
8,80,20,90,80,235,153
8,80,20,90,90,237,155
8,80,40,0,0,236,152
8,80,40,0,20,235,154
8,80,40,0,40,209,155
8,80,40,0,60,236,156
8,80,40,0,80,228,154
8,80,40,0,90,230,156
8,80,40,20,0,233,153
8,80,40,20,20,237,153
8,80,40,20,40,242,154
8,80,40,20,60,231,159
8,80,40,20,80,235,156
8,80,40,20,90,237,154
8,80,40,40,0,169,162
8,80,40,40,20,225,160
8,80,40,40,40,235,152
8,80,40,40,60,246,154
8,80,40,40,80,241,152
8,80,40,40,90,225,153
8,80,40,60,0,235,153
8,80,40,60,20,209,155
8,80,40,60,40,253,155
8,80,40,60,60,235,153
8,80,40,60,80,222,154
8,80,40,60,90,240,155
8,80,40,80,0,231,156
8,80,40,80,20,184,157
8,80,40,80,40,247,155
8,80,40,80,60,239,155
8,80,40,80,80,235,159
8,80,40,80,90,246,162
8,80,40,90,0,176,157
8,80,40,90,20,245,154
8,80,40,90,40,236,157
8,80,40,90,60,236,153
8,80,40,90,80,235,152
8,80,40,90,90,230,148
8,80,60,0,0,247,154
8,80,60,0,20,242,154
8,80,60,0,40,240,153
8,80,60,0,60,229,157
8,80,60,0,80,248,153
8,80,60,0,90,247,153
8,80,60,20,0,238,154
8,80,60,20,20,217,152
8,80,60,20,40,246,153
8,80,60,20,60,233,154
8,80,60,20,80,247,152
8,80,60,20,90,236,155
8,80,60,40,0,248,153
8,80,60,40,20,243,155
8,80,60,40,40,178,153
8,80,60,40,60,245,154
8,80,60,40,80,232,154
8,80,60,40,90,231,156
8,80,60,60,0,249,157
8,80,60,60,20,180,155
8,80,60,60,40,228,156
8,80,60,60,60,246,154
8,80,60,60,80,235,155
8,80,60,60,90,199,154
8,80,60,80,0,251,161
8,80,60,80,20,247,159
8,80,60,80,40,239,155
8,80,60,80,60,243,154
8,80,60,80,80,251,156
8,80,60,80,90,250,152
8,80,60,90,0,228,155
8,80,60,90,20,248,153
8,80,60,90,40,248,154
8,80,60,90,60,241,154
8,80,60,90,80,247,154
8,80,60,90,90,247,153
8,80,80,0,0,185,155
8,80,80,0,20,199,156
8,80,80,0,40,239,154
8,80,80,0,60,224,154
8,80,80,0,80,218,153
8,80,80,0,90,180,154
8,80,80,20,0,222,161
8,80,80,20,20,247,154
8,80,80,20,40,218,152
8,80,80,20,60,245,152
8,80,80,20,80,235,153
8,80,80,20,90,230,152
8,80,80,40,0,239,153
8,80,80,40,20,245,155
8,80,80,40,40,246,154
8,80,80,40,60,231,156
8,80,80,40,80,223,154
8,80,80,40,90,233,156
8,80,80,60,0,213,152
8,80,80,60,20,184,155
8,80,80,60,40,240,153
8,80,80,60,60,256,153
8,80,80,60,80,232,154
8,80,80,60,90,246,156
8,80,80,80,0,235,158
8,80,80,80,20,248,153
8,80,80,80,40,180,156
8,80,80,80,60,215,157
8,80,80,80,80,251,154
8,80,80,80,90,251,154
8,80,80,90,0,236,154
8,80,80,90,20,249,153
8,80,80,90,40,247,155
8,80,80,90,60,243,154
8,80,80,90,80,237,155
8,80,80,90,90,225,155
8,80,90,0,0,231,162
8,80,90,0,20,233,154
8,80,90,0,40,234,153
8,80,90,0,60,233,155
8,80,90,0,80,233,155
8,80,90,0,90,235,153
8,80,90,20,0,238,154
8,80,90,20,20,228,154
8,80,90,20,40,221,154
8,80,90,20,60,232,154
8,80,90,20,80,218,155
8,80,90,20,90,234,155
8,80,90,40,0,229,155
8,80,90,40,20,184,154
8,80,90,40,40,232,152
8,80,90,40,60,225,156
8,80,90,40,80,220,154
8,80,90,40,90,236,155
8,80,90,60,0,195,153
8,80,90,60,20,231,156
8,80,90,60,40,217,155
8,80,90,60,60,213,155
8,80,90,60,80,204,154
8,80,90,60,90,170,153
8,80,90,80,0,232,152
8,80,90,80,20,219,155
8,80,90,80,40,232,154
8,80,90,80,60,241,155
8,80,90,80,80,218,153
8,80,90,80,90,194,153
8,80,90,90,0,234,154
8,80,90,90,20,225,153
8,80,90,90,40,237,153
8,80,90,90,60,235,155
8,80,90,90,80,224,153
8,80,90,90,90,210,153
8,90,0,0,0,243,154
8,90,0,0,20,279,154
8,90,0,0,40,280,158
8,90,0,0,60,236,160
8,90,0,0,80,234,152
8,90,0,0,90,238,153
8,90,0,20,0,282,154
8,90,0,20,20,282,154
8,90,0,20,40,282,155
8,90,0,20,60,282,159
8,90,0,20,80,284,153
8,90,0,20,90,245,153
8,90,0,40,0,281,158
8,90,0,40,20,282,157
8,90,0,40,40,244,153
8,90,0,40,60,279,154
8,90,0,40,80,283,151
8,90,0,40,90,236,154
8,90,0,60,0,281,154
8,90,0,60,20,241,156
8,90,0,60,40,240,153
8,90,0,60,60,277,152
8,90,0,60,80,235,154
8,90,0,60,90,280,160
8,90,0,80,0,283,157
8,90,0,80,20,281,154
8,90,0,80,40,253,154
8,90,0,80,60,277,153
8,90,0,80,80,282,152
8,90,0,80,90,280,153
8,90,0,90,0,281,154
8,90,0,90,20,282,155
8,90,0,90,40,280,155
8,90,0,90,60,282,162
8,90,0,90,80,280,155
8,90,0,90,90,247,156
8,90,20,0,0,287,156
8,90,20,0,20,286,155
8,90,20,0,40,288,155
8,90,20,0,60,289,156
8,90,20,0,80,244,157
8,90,20,0,90,247,154
8,90,20,20,0,289,154
8,90,20,20,20,289,151
8,90,20,20,40,289,160
8,90,20,20,60,242,154
8,90,20,20,80,253,153
8,90,20,20,90,245,154
8,90,20,40,0,291,155
8,90,20,40,20,287,154
8,90,20,40,40,243,153
8,90,20,40,60,288,153
8,90,20,40,80,288,156
8,90,20,40,90,291,151
8,90,20,60,0,291,158
8,90,20,60,20,282,154
8,90,20,60,40,289,153
8,90,20,60,60,287,155
8,90,20,60,80,287,155
8,90,20,60,90,233,155
8,90,20,80,0,286,156
8,90,20,80,20,241,153
8,90,20,80,40,236,154
8,90,20,80,60,287,154
8,90,20,80,80,267,161
8,90,20,80,90,246,162
8,90,20,90,0,294,154
8,90,20,90,20,281,153
8,90,20,90,40,241,152
8,90,20,90,60,289,154
8,90,20,90,80,241,154
8,90,20,90,90,246,154
8,90,40,0,0,256,154
8,90,40,0,20,293,154
8,90,40,0,40,293,153
8,90,40,0,60,247,158
8,90,40,0,80,258,158
8,90,40,0,90,267,160
8,90,40,20,0,291,154
8,90,40,20,20,303,153
8,90,40,20,40,293,155
8,90,40,20,60,297,154
8,90,40,20,80,301,155
8,90,40,20,90,292,155
8,90,40,40,0,291,151
8,90,40,40,20,219,156
8,90,40,40,40,292,158
8,90,40,40,60,288,155
8,90,40,40,80,290,153
8,90,40,40,90,293,154
8,90,40,60,0,238,153
8,90,40,60,20,245,156
8,90,40,60,40,263,161
8,90,40,60,60,291,157
8,90,40,60,80,255,154
8,90,40,60,90,292,154
8,90,40,80,0,299,156
8,90,40,80,20,281,156
8,90,40,80,40,295,152
8,90,40,80,60,297,154
8,90,40,80,80,300,153
8,90,40,80,90,300,156
8,90,40,90,0,259,154
8,90,40,90,20,298,152
8,90,40,90,40,303,160
8,90,40,90,60,255,159
8,90,40,90,80,250,153
8,90,40,90,90,237,154
8,90,60,0,0,301,154
8,90,60,0,20,243,152
8,90,60,0,40,294,154
8,90,60,0,60,257,153
8,90,60,0,80,169,153
8,90,60,0,90,253,155
8,90,60,20,0,262,154
8,90,60,20,20,296,150
8,90,60,20,40,304,153
8,90,60,20,60,246,153
8,90,60,20,80,290,155
8,90,60,20,90,290,153
8,90,60,40,0,261,155
8,90,60,40,20,253,154
8,90,60,40,40,284,156
8,90,60,40,60,219,154
8,90,60,40,80,285,155
8,90,60,40,90,291,157
8,90,60,60,0,188,154
8,90,60,60,20,294,155
8,90,60,60,40,278,155
8,90,60,60,60,244,155
8,90,60,60,80,244,154
8,90,60,60,90,299,155
8,90,60,80,0,305,155
8,90,60,80,20,254,156
8,90,60,80,40,298,160
8,90,60,80,60,304,159
8,90,60,80,80,259,156
8,90,60,80,90,300,152
8,90,60,90,0,301,154
8,90,60,90,20,303,153
8,90,60,90,40,232,153
8,90,60,90,60,293,152
8,90,60,90,80,204,152
8,90,60,90,90,297,157
8,90,80,0,0,254,152
8,90,80,0,20,270,153
8,90,80,0,40,181,156
8,90,80,0,60,182,154
8,90,80,0,80,289,154
8,90,80,0,90,304,154
8,90,80,20,0,236,153
8,90,80,20,20,281,156
8,90,80,20,40,304,155
8,90,80,20,60,284,154
8,90,80,20,80,192,156
8,90,80,20,90,287,155
8,90,80,40,0,216,157
8,90,80,40,20,282,153
8,90,80,40,40,298,156
8,90,80,40,60,286,154
8,90,80,40,80,249,154
8,90,80,40,90,289,154
8,90,80,60,0,303,155
8,90,80,60,20,223,155
8,90,80,60,40,253,156
8,90,80,60,60,304,155
8,90,80,60,80,246,154
8,90,80,60,90,275,153
8,90,80,80,0,187,156
8,90,80,80,20,246,153
8,90,80,80,40,300,155
8,90,80,80,60,241,157
8,90,80,80,80,299,157
8,90,80,80,90,182,154
8,90,80,90,0,233,155
8,90,80,90,20,266,154
8,90,80,90,40,262,155
8,90,80,90,60,289,161
8,90,80,90,80,257,154
8,90,80,90,90,303,162
8,90,90,0,0,179,152
8,90,90,0,20,246,152
8,90,90,0,40,173,152
8,90,90,0,60,243,154
8,90,90,0,80,291,157
8,90,90,0,90,208,163
8,90,90,20,0,180,152
8,90,90,20,20,277,155
8,90,90,20,40,242,152
8,90,90,20,60,220,156
8,90,90,20,80,282,155
8,90,90,20,90,181,153
8,90,90,40,0,283,153
8,90,90,40,20,205,150
8,90,90,40,40,277,154
8,90,90,40,60,291,154
8,90,90,40,80,209,155
8,90,90,40,90,180,156
8,90,90,60,0,227,151
8,90,90,60,20,272,157
8,90,90,60,40,259,154
8,90,90,60,60,289,154
8,90,90,60,80,257,154
8,90,90,60,90,283,156
8,90,90,80,0,291,156
8,90,90,80,20,181,152
8,90,90,80,40,187,155
8,90,90,80,60,289,154
8,90,90,80,80,180,154
8,90,90,80,90,284,152
8,90,90,90,0,242,155
8,90,90,90,20,238,155
8,90,90,90,40,291,155
8,90,90,90,60,244,152
8,90,90,90,80,281,155
8,90,90,90,90,259,155
12,0,0,0,0,172,156
12,0,0,0,20,172,155
12,0,0,0,40,171,154
12,0,0,0,60,171,152
12,0,0,0,80,172,156
12,0,0,0,90,172,154
12,0,0,20,0,170,156
12,0,0,20,20,173,154
12,0,0,20,40,170,149
12,0,0,20,60,171,155
12,0,0,20,80,171,151
12,0,0,20,90,171,153
12,0,0,40,0,166,153
12,0,0,40,20,170,154
12,0,0,40,40,171,155
12,0,0,40,60,172,155
12,0,0,40,80,169,160
12,0,0,40,90,170,154
12,0,0,60,0,171,154
12,0,0,60,20,172,153
12,0,0,60,40,171,154
12,0,0,60,60,171,155
12,0,0,60,80,171,154
12,0,0,60,90,171,153
12,0,0,80,0,171,155
12,0,0,80,20,170,155
12,0,0,80,40,172,158
12,0,0,80,60,170,154
12,0,0,80,80,170,155
12,0,0,80,90,171,154
12,0,0,90,0,172,157
12,0,0,90,20,170,153
12,0,0,90,40,169,154
12,0,0,90,60,169,153
12,0,0,90,80,170,154
12,0,0,90,90,171,154
12,0,20,0,0,179,163
12,0,20,0,20,174,154
12,0,20,0,40,176,154
12,0,20,0,60,176,155
12,0,20,0,80,177,155
12,0,20,0,90,177,154
12,0,20,20,0,178,149
12,0,20,20,20,175,153
12,0,20,20,40,176,153
12,0,20,20,60,177,154
12,0,20,20,80,180,155
12,0,20,20,90,180,157
12,0,20,40,0,180,162
12,0,20,40,20,184,156
12,0,20,40,40,182,152
12,0,20,40,60,180,154
12,0,20,40,80,177,155
12,0,20,40,90,176,151
12,0,20,60,0,176,153
12,0,20,60,20,176,154
12,0,20,60,40,175,157
12,0,20,60,60,177,155
12,0,20,60,80,177,153
12,0,20,60,90,177,157
12,0,20,80,0,177,156
12,0,20,80,20,177,152
12,0,20,80,40,178,153
12,0,20,80,60,177,152
12,0,20,80,80,176,152
12,0,20,80,90,176,153
12,0,20,90,0,176,159
12,0,20,90,20,177,152
12,0,20,90,40,177,152
12,0,20,90,60,176,152
12,0,20,90,80,175,153
12,0,20,90,90,177,161
