Node,Pod,CPU,Memory,Disk,Network,Node_Energy_Consumed,Energy_Consumed,Seed,Scheduler
2,1,30.18,35.47,31.5,14.65,201.0,291998.0,15,batch_bin_packing__4D.py
2,2,27.56,33.57,32.92,14.66,201.0,291998.0,15,batch_bin_packing__4D.py
3,1,29.49,38.5,1.01,38.94,217.0,291998.0,15,batch_bin_packing__4D.py
3,2,22.59,21.68,9.56,38.74,217.0,291998.0,15,batch_bin_packing__4D.py
4,1,35.7,11.06,8.69,33.83,219.0,291998.0,15,batch_bin_packing__4D.py
4,2,6.84,39.05,18.52,23.95,219.0,291998.0,15,batch_bin_packing__4D.py
4,3,32.85,26.45,1.22,18.49,219.0,291998.0,15,batch_bin_packing__4D.py
5,1,38.89,1.67,7.84,35.19,197.0,291998.0,15,batch_bin_packing__4D.py
5,2,31.96,4.6,21.31,23.87,197.0,291998.0,15,batch_bin_packing__4D.py
6,1,27.62,20.68,24.86,3.79,165.0,291998.0,15,batch_bin_packing__4D.py
6,2,3.33,5.03,31.28,34.95,165.0,291998.0,15,batch_bin_packing__4D.py
6,3,26.33,7.11,18.51,21.55,165.0,291998.0,15,batch_bin_packing__4D.py
7,1,33.2,3.25,0.45,33.79,211.0,291998.0,15,batch_bin_packing__4D.py
7,2,11.96,8.12,16.74,23.47,211.0,291998.0,15,batch_bin_packing__4D.py
7,3,14.89,31.22,10.31,2.41,211.0,291998.0,15,batch_bin_packing__4D.py
7,4,6.47,13.36,19.36,12.91,211.0,291998.0,15,batch_bin_packing__4D.py
7,5,6.37,3.85,32.76,0.29,211.0,291998.0,15,batch_bin_packing__4D.py
1,1,6.47,13.36,19.36,12.91,178.0,593138.0,15,batch_bin_packing__Defult.py
2,1,27.56,33.57,32.92,14.66,183.0,593138.0,15,batch_bin_packing__Defult.py
3,1,38.89,1.67,7.84,35.19,181.0,593138.0,15,batch_bin_packing__Defult.py
4,1,6.84,39.05,18.52,23.95,179.0,593138.0,15,batch_bin_packing__Defult.py
5,1,26.33,7.11,18.51,21.55,178.0,593138.0,15,batch_bin_packing__Defult.py
6,1,33.2,3.25,0.45,33.79,181.0,593138.0,15,batch_bin_packing__Defult.py
7,1,39.04,30.6,34.05,17.38,178.0,593138.0,15,batch_bin_packing__Defult.py
8,1,11.96,8.12,16.74,23.47,178.0,593138.0,15,batch_bin_packing__Defult.py
9,1,29.49,38.5,1.01,38.94,177.0,593138.0,15,batch_bin_packing__Defult.py
10,1,31.96,4.6,21.31,23.87,187.0,593138.0,15,batch_bin_packing__Defult.py
11,1,37.29,36.77,18.8,39.43,180.0,593138.0,15,batch_bin_packing__Defult.py
12,1,3.33,5.03,31.28,34.95,182.0,593138.0,15,batch_bin_packing__Defult.py
1,1,39.97,9.39,36.67,26.04,179.0,280430.0,16,batch_bin_packing__1D.py
1,2,37.14,26.11,21.58,37.78,179.0,280430.0,16,batch_bin_packing__1D.py
2,1,36.97,27.3,25.48,38.0,173.0,280430.0,16,batch_bin_packing__1D.py
2,2,35.65,39.86,22.69,33.24,173.0,280430.0,16,batch_bin_packing__1D.py
3,1,34.83,18.18,29.55,36.08,211.0,280430.0,16,batch_bin_packing__1D.py
3,2,34.15,34.27,3.94,32.85,211.0,280430.0,16,batch_bin_packing__1D.py
4,1,33.27,25.84,17.66,25.74,215.0,280430.0,16,batch_bin_packing__1D.py
4,2,31.72,29.73,13.97,21.94,215.0,280430.0,16,batch_bin_packing__1D.py
4,3,10.55,22.89,4.4,20.03,215.0,280430.0,16,batch_bin_packing__1D.py
5,1,23.94,22.97,33.73,18.65,197.0,280430.0,16,batch_bin_packing__1D.py
5,2,22.8,31.6,5.49,6.38,197.0,280430.0,16,batch_bin_packing__1D.py
5,3,22.5,17.75,13.87,39.22,197.0,280430.0,16,batch_bin_packing__1D.py
6,1,22.25,22.29,25.17,29.34,194.0,280430.0,16,batch_bin_packing__1D.py
6,2,16.82,15.27,8.64,37.73,194.0,280430.0,16,batch_bin_packing__1D.py
6,3,3.91,34.17,17.67,7.15,194.0,280430.0,16,batch_bin_packing__1D.py
7,1,16.7,22.45,34.64,17.06,203.0,280430.0,16,batch_bin_packing__1D.py
7,2,13.59,35.28,10.59,18.91,203.0,280430.0,16,batch_bin_packing__1D.py
7,3,6.28,15.57,2.73,34.93,203.0,280430.0,16,batch_bin_packing__1D.py
8,1,12.73,36.01,9.37,18.28,184.0,280430.0,16,batch_bin_packing__1D.py
8,2,9.17,23.51,1.59,34.19,184.0,280430.0,16,batch_bin_packing__1D.py
8,3,3.46,15.11,19.27,22.34,184.0,280430.0,16,batch_bin_packing__1D.py
9,1,4.41,5.98,20.05,32.02,177.0,280430.0,16,batch_bin_packing__1D.py
9,2,3.88,15.61,12.64,32.62,177.0,280430.0,16,batch_bin_packing__1D.py
10,1,3.55,13.48,8.14,33.46,177.0,280430.0,16,batch_bin_packing__1D.py
10,2,0.05,7.85,28.59,22.41,177.0,280430.0,16,batch_bin_packing__1D.py
1,1,35.65,39.86,22.69,33.24,173.0,279055.0,16,batch_bin_packing__4D.py
1,2,36.97,27.3,25.48,38.0,173.0,279055.0,16,batch_bin_packing__4D.py
2,1,37.14,26.11,21.58,37.78,197.0,279055.0,16,batch_bin_packing__4D.py
2,2,34.83,18.18,29.55,36.08,197.0,279055.0,16,batch_bin_packing__4D.py
3,1,39.97,9.39,36.67,26.04,219.0,279055.0,16,batch_bin_packing__4D.py
3,2,34.15,34.27,3.94,32.85,219.0,279055.0,16,batch_bin_packing__4D.py
3,3,3.91,34.17,17.67,7.15,219.0,279055.0,16,batch_bin_packing__4D.py
4,1,33.27,25.84,17.66,25.74,208.0,279055.0,16,batch_bin_packing__4D.py
4,2,23.94,22.97,33.73,18.65,208.0,279055.0,16,batch_bin_packing__4D.py
4,3,22.25,22.29,25.17,29.34,208.0,279055.0,16,batch_bin_packing__4D.py
5,1,31.72,29.73,13.97,21.94,219.0,279055.0,16,batch_bin_packing__4D.py
5,2,22.5,17.75,13.87,39.22,219.0,279055.0,16,batch_bin_packing__4D.py
5,3,16.7,22.45,34.64,17.06,219.0,279055.0,16,batch_bin_packing__4D.py
6,1,16.82,15.27,8.64,37.73,203.0,279055.0,16,batch_bin_packing__4D.py
6,2,13.59,35.28,10.59,18.91,203.0,279055.0,16,batch_bin_packing__4D.py
6,3,3.46,15.11,19.27,22.34,203.0,279055.0,16,batch_bin_packing__4D.py
7,1,12.73,36.01,9.37,18.28,192.0,279055.0,16,batch_bin_packing__4D.py
7,2,9.17,23.51,1.59,34.19,192.0,279055.0,16,batch_bin_packing__4D.py
7,3,0.05,7.85,28.59,22.41,192.0,279055.0,16,batch_bin_packing__4D.py
8,1,22.8,31.6,5.49,6.38,203.0,279055.0,16,batch_bin_packing__4D.py
8,2,3.88,15.61,12.64,32.62,203.0,279055.0,16,batch_bin_packing__4D.py
8,3,4.41,5.98,20.05,32.02,203.0,279055.0,16,batch_bin_packing__4D.py
9,1,6.28,15.57,2.73,34.93,176.0,279055.0,16,batch_bin_packing__4D.py
9,2,3.55,13.48,8.14,33.46,176.0,279055.0,16,batch_bin_packing__4D.py
10,1,10.55,22.89,4.4,20.03,185.0,279055.0,16,batch_bin_packing__4D.py
1,1,39.97,9.39,36.67,26.04,186.0,608113.0,16,batch_bin_packing__Defult.py
2,1,3.88,15.61,12.64,32.62,177.0,608113.0,16,batch_bin_packing__Defult.py
3,1,12.73,36.01,9.37,18.28,180.0,608113.0,16,batch_bin_packing__Defult.py
4,1,22.8,31.6,5.49,6.38,178.0,608113.0,16,batch_bin_packing__Defult.py
5,1,33.27,25.84,17.66,25.74,187.0,608113.0,16,batch_bin_packing__Defult.py
6,1,3.46,15.11,19.27,22.34,178.0,608113.0,16,batch_bin_packing__Defult.py
8,1,4.41,5.98,20.05,32.02,170.0,608113.0,16,batch_bin_packing__Defult.py
9,1,10.55,22.89,4.4,20.03,185.0,608113.0,16,batch_bin_packing__Defult.py
10,1,3.55,13.48,8.14,33.46,180.0,608113.0,16,batch_bin_packing__Defult.py
11,1,16.82,15.27,8.64,37.73,182.0,608113.0,16,batch_bin_packing__Defult.py
12,1,23.94,22.97,33.73,18.65,182.0,608113.0,16,batch_bin_packing__Defult.py
13,1,13.59,35.28,10.59,18.91,183.0,608113.0,16,batch_bin_packing__Defult.py
14,1,9.17,23.51,1.59,34.19,180.0,608113.0,16,batch_bin_packing__Defult.py
15,1,34.15,34.27,3.94,32.85,194.0,608113.0,16,batch_bin_packing__Defult.py
16,1,22.5,17.75,13.87,39.22,183.0,608113.0,16,batch_bin_packing__Defult.py
1,1,39.34,21.74,28.39,1.72,202.0,314898.0,17,batch_bin_packing__1D.py
1,2,38.08,20.16,31.23,15.0,202.0,314898.0,17,batch_bin_packing__1D.py
1,3,2.03,37.48,0.24,18.72,202.0,314898.0,17,batch_bin_packing__1D.py
2,1,34.61,24.23,34.39,4.97,202.0,314898.0,17,batch_bin_packing__1D.py
2,2,30.45,12.31,11.32,19.13,202.0,314898.0,17,batch_bin_packing__1D.py
2,3,12.93,39.74,13.8,19.89,202.0,314898.0,17,batch_bin_packing__1D.py
3,1,29.55,15.47,18.03,9.39,179.0,314898.0,17,batch_bin_packing__1D.py
3,2,27.83,4.36,14.18,14.15,179.0,314898.0,17,batch_bin_packing__1D.py
3,3,22.21,18.92,33.25,27.12,179.0,314898.0,17,batch_bin_packing__1D.py
4,1,27.08,9.29,21.18,19.31,215.0,314898.0,17,batch_bin_packing__1D.py
4,2,25.51,31.93,10.65,39.72,215.0,314898.0,17,batch_bin_packing__1D.py
4,3,24.34,29.56,5.92,7.92,215.0,314898.0,17,batch_bin_packing__1D.py
5,1,23.69,35.82,0.94,30.82,217.0,314898.0,17,batch_bin_packing__1D.py
5,2,19.28,13.52,29.94,0.71,217.0,314898.0,17,batch_bin_packing__1D.py
5,3,14.02,9.19,35.29,28.74,217.0,314898.0,17,batch_bin_packing__1D.py
6,1,8.33,1.65,10.2,25.5,183.0,314898.0,17,batch_bin_packing__1D.py
6,2,3.19,31.37,10.55,0.38,183.0,314898.0,17,batch_bin_packing__1D.py
1,1,25.51,31.93,10.65,39.72,211.0,289752.0,17,batch_bin_packing__4D.py
1,2,38.08,20.16,31.23,15.0,211.0,289752.0,17,batch_bin_packing__4D.py
2,1,22.21,18.92,33.25,27.12,165.0,289752.0,17,batch_bin_packing__4D.py
2,2,34.61,24.23,34.39,4.97,165.0,289752.0,17,batch_bin_packing__4D.py
2,3,8.33,1.65,10.2,25.5,165.0,289752.0,17,batch_bin_packing__4D.py
3,1,23.69,35.82,0.94,30.82,212.0,289752.0,17,batch_bin_packing__4D.py
3,2,39.34,21.74,28.39,1.72,212.0,289752.0,17,batch_bin_packing__4D.py
3,3,14.02,9.19,35.29,28.74,212.0,289752.0,17,batch_bin_packing__4D.py
4,1,12.93,39.74,13.8,19.89,217.0,289752.0,17,batch_bin_packing__4D.py
4,2,27.08,9.29,21.18,19.31,217.0,289752.0,17,batch_bin_packing__4D.py
4,3,30.45,12.31,11.32,19.13,217.0,289752.0,17,batch_bin_packing__4D.py
5,1,29.55,15.47,18.03,9.39,194.0,289752.0,17,batch_bin_packing__4D.py
5,2,24.34,29.56,5.92,7.92,194.0,289752.0,17,batch_bin_packing__4D.py
5,3,19.28,13.52,29.94,0.71,194.0,289752.0,17,batch_bin_packing__4D.py
6,1,27.83,4.36,14.18,14.15,202.0,289752.0,17,batch_bin_packing__4D.py
6,2,2.03,37.48,0.24,18.72,202.0,289752.0,17,batch_bin_packing__4D.py
6,3,3.19,31.37,10.55,0.38,202.0,289752.0,17,batch_bin_packing__4D.py
1,1,24.34,29.56,5.92,7.92,180.0,509188.0,17,batch_bin_packing__Defult.py
2,1,22.21,18.92,33.25,27.12,182.0,509188.0,17,batch_bin_packing__Defult.py
3,1,19.28,13.52,29.94,0.71,176.0,509188.0,17,batch_bin_packing__Defult.py
4,1,3.19,31.37,10.55,0.38,179.0,509188.0,17,batch_bin_packing__Defult.py
5,1,34.61,24.23,34.39,4.97,182.0,509188.0,17,batch_bin_packing__Defult.py
6,1,27.08,9.29,21.18,19.31,178.0,509188.0,17,batch_bin_packing__Defult.py
7,1,2.03,37.48,0.24,18.72,192.0,509188.0,17,batch_bin_packing__Defult.py
8,1,30.45,12.31,11.32,19.13,187.0,509188.0,17,batch_bin_packing__Defult.py
9,1,23.69,35.82,0.94,30.82,177.0,509188.0,17,batch_bin_packing__Defult.py
1,1,36.97,9.37,10.78,14.05,207.0,296315.0,18,batch_bin_packing__1D.py
1,2,36.96,12.64,37.98,15.8,207.0,296315.0,18,batch_bin_packing__1D.py
1,3,4.13,23.83,21.88,18.34,207.0,296315.0,18,batch_bin_packing__1D.py
2,1,36.19,1.18,22.67,19.36,212.0,296315.0,18,batch_bin_packing__1D.py
2,2,35.99,17.81,13.91,1.18,212.0,296315.0,18,batch_bin_packing__1D.py
2,3,6.75,38.52,22.03,35.28,212.0,296315.0,18,batch_bin_packing__1D.py
3,1,35.01,15.51,16.86,4.62,203.0,296315.0,18,batch_bin_packing__1D.py
3,2,29.39,6.85,28.06,11.09,203.0,296315.0,18,batch_bin_packing__1D.py
3,3,14.75,13.7,1.02,33.61,203.0,296315.0,18,batch_bin_packing__1D.py
4,1,27.0,12.24,39.61,10.45,211.0,296315.0,18,batch_bin_packing__1D.py
4,2,26.32,21.83,35.16,29.5,211.0,296315.0,18,batch_bin_packing__1D.py
4,3,14.07,33.85,2.78,5.0,211.0,296315.0,18,batch_bin_packing__1D.py
5,1,26.2,7.47,17.66,1.32,217.0,296315.0,18,batch_bin_packing__1D.py
5,2,21.34,5.65,10.5,36.96,217.0,296315.0,18,batch_bin_packing__1D.py
5,3,20.73,35.44,18.69,15.91,217.0,296315.0,18,batch_bin_packing__1D.py
5,4,10.81,7.16,2.51,5.16,217.0,296315.0,18,batch_bin_packing__1D.py
6,1,19.83,38.97,22.42,35.94,212.0,296315.0,18,batch_bin_packing__1D.py
6,2,19.8,33.05,29.82,8.48,212.0,296315.0,18,batch_bin_packing__1D.py
6,3,16.21,7.24,22.12,0.58,212.0,296315.0,18,batch_bin_packing__1D.py
7,1,17.99,38.87,37.7,17.21,204.0,296315.0,18,batch_bin_packing__1D.py
7,2,14.24,36.73,21.5,20.51,204.0,296315.0,18,batch_bin_packing__1D.py
8,1,12.04,2.52,21.48,18.41,209.0,296315.0,18,batch_bin_packing__1D.py
8,2,8.51,20.08,9.33,24.18,209.0,296315.0,18,batch_bin_packing__1D.py
8,3,6.7,27.54,9.24,2.4,209.0,296315.0,18,batch_bin_packing__1D.py
8,4,2.82,15.47,7.4,24.88,209.0,296315.0,18,batch_bin_packing__1D.py
9,1,1.06,16.47,35.76,9.28,176.0,296315.0,18,batch_bin_packing__1D.py
1,1,19.83,38.97,22.42,35.94,213.0,269892.0,18,batch_bin_packing__4D.py
1,2,26.32,21.83,35.16,29.5,213.0,269892.0,18,batch_bin_packing__4D.py
1,3,26.2,7.47,17.66,1.32,213.0,269892.0,18,batch_bin_packing__4D.py
2,1,17.99,38.87,37.7,17.21,199.0,269892.0,18,batch_bin_packing__4D.py
2,2,36.96,12.64,37.98,15.8,199.0,269892.0,18,batch_bin_packing__4D.py
2,3,14.75,13.7,1.02,33.61,199.0,269892.0,18,batch_bin_packing__4D.py
3,1,6.75,38.52,22.03,35.28,211.0,269892.0,18,batch_bin_packing__4D.py
3,2,14.24,36.73,21.5,20.51,211.0,269892.0,18,batch_bin_packing__4D.py
3,3,36.19,1.18,22.67,19.36,211.0,269892.0,18,batch_bin_packing__4D.py
4,1,19.8,33.05,29.82,8.48,212.0,269892.0,18,batch_bin_packing__4D.py
4,2,20.73,35.44,18.69,15.91,212.0,269892.0,18,batch_bin_packing__4D.py
4,3,29.39,6.85,28.06,11.09,212.0,269892.0,18,batch_bin_packing__4D.py
5,1,27.0,12.24,39.61,10.45,197.0,269892.0,18,batch_bin_packing__4D.py
5,2,21.34,5.65,10.5,36.96,197.0,269892.0,18,batch_bin_packing__4D.py
5,3,4.13,23.83,21.88,18.34,197.0,269892.0,18,batch_bin_packing__4D.py
5,4,14.07,33.85,2.78,5.0,197.0,269892.0,18,batch_bin_packing__4D.py
6,1,35.01,15.51,16.86,4.62,213.0,269892.0,18,batch_bin_packing__4D.py
6,2,36.97,9.37,10.78,14.05,213.0,269892.0,18,batch_bin_packing__4D.py
6,3,1.06,16.47,35.76,9.28,213.0,269892.0,18,batch_bin_packing__4D.py
6,4,2.82,15.47,7.4,24.88,213.0,269892.0,18,batch_bin_packing__4D.py
7,1,35.99,17.81,13.91,1.18,218.0,269892.0,18,batch_bin_packing__4D.py
7,2,8.51,20.08,9.33,24.18,218.0,269892.0,18,batch_bin_packing__4D.py
7,3,12.04,2.52,21.48,18.41,218.0,269892.0,18,batch_bin_packing__4D.py
7,4,16.21,7.24,22.12,0.58,218.0,269892.0,18,batch_bin_packing__4D.py
7,5,6.7,27.54,9.24,2.4,218.0,269892.0,18,batch_bin_packing__4D.py
8,1,10.81,7.16,2.51,5.16,180.0,269892.0,18,batch_bin_packing__4D.py
1,1,20.73,35.44,18.69,15.91,183.0,583457.0,18,batch_bin_packing__Defult.py
2,1,16.21,7.24,22.12,0.58,178.0,583457.0,18,batch_bin_packing__Defult.py
3,1,19.83,38.97,22.42,35.94,181.0,583457.0,18,batch_bin_packing__Defult.py
4,1,35.01,15.51,16.86,4.62,189.0,583457.0,18,batch_bin_packing__Defult.py
5,1,29.39,6.85,28.06,11.09,178.0,583457.0,18,batch_bin_packing__Defult.py
6,1,36.96,12.64,37.98,15.8,187.0,583457.0,18,batch_bin_packing__Defult.py
7,1,14.75,13.7,1.02,33.61,182.0,583457.0,18,batch_bin_packing__Defult.py
8,1,36.97,9.37,10.78,14.05,187.0,583457.0,18,batch_bin_packing__Defult.py
9,1,4.13,23.83,21.88,18.34,178.0,583457.0,18,batch_bin_packing__Defult.py
10,1,14.24,36.73,21.5,20.51,183.0,583457.0,18,batch_bin_packing__Defult.py
18,1,36.19,1.18,22.67,19.36,187.0,583457.0,18,batch_bin_packing__Defult.py
1,1,37.77,9.12,9.31,18.69,203.0,249990.0,19,batch_bin_packing__1D.py
1,2,36.7,6.03,3.35,19.07,203.0,249990.0,19,batch_bin_packing__1D.py
1,3,4.93,16.57,21.12,0.95,203.0,249990.0,19,batch_bin_packing__1D.py
2,1,26.29,17.49,5.65,16.44,217.0,249990.0,19,batch_bin_packing__1D.py
2,2,26.2,6.35,28.93,13.94,217.0,249990.0,19,batch_bin_packing__1D.py
2,3,24.74,26.85,6.51,30.38,217.0,249990.0,19,batch_bin_packing__1D.py
3,1,24.15,38.38,37.16,0.03,201.0,249990.0,19,batch_bin_packing__1D.py
3,2,21.24,25.95,35.64,39.59,201.0,249990.0,19,batch_bin_packing__1D.py
4,1,21.03,30.8,18.39,33.48,192.0,249990.0,19,batch_bin_packing__1D.py
4,2,18.89,21.4,32.82,33.93,192.0,249990.0,19,batch_bin_packing__1D.py
5,1,17.03,11.83,30.06,3.63,201.0,249990.0,19,batch_bin_packing__1D.py
5,2,16.87,39.57,16.35,0.22,201.0,249990.0,19,batch_bin_packing__1D.py
5,3,15.08,4.05,31.71,36.92,201.0,249990.0,19,batch_bin_packing__1D.py
6,1,12.31,15.48,13.6,28.08,194.0,249990.0,19,batch_bin_packing__1D.py
6,2,12.27,30.59,1.61,13.26,194.0,249990.0,19,batch_bin_packing__1D.py
6,3,10.47,21.93,24.86,20.43,194.0,249990.0,19,batch_bin_packing__1D.py
6,4,8.16,4.72,25.47,17.6,194.0,249990.0,19,batch_bin_packing__1D.py
7,1,10.33,15.12,29.08,32.24,204.0,249990.0,19,batch_bin_packing__1D.py
7,2,6.78,37.4,18.27,21.63,204.0,249990.0,19,batch_bin_packing__1D.py
7,3,1.08,5.03,15.09,24.37,204.0,249990.0,19,batch_bin_packing__1D.py
1,1,21.24,25.95,35.64,39.59,192.0,243449.0,19,batch_bin_packing__4D.py
1,2,18.89,21.4,32.82,33.93,192.0,243449.0,19,batch_bin_packing__4D.py
2,1,21.03,30.8,18.39,33.48,200.0,243449.0,19,batch_bin_packing__4D.py
2,2,24.15,38.38,37.16,0.03,200.0,243449.0,19,batch_bin_packing__4D.py
2,3,1.08,5.03,15.09,24.37,200.0,243449.0,19,batch_bin_packing__4D.py
3,1,24.74,26.85,6.51,30.38,197.0,243449.0,19,batch_bin_packing__4D.py
3,2,15.08,4.05,31.71,36.92,197.0,243449.0,19,batch_bin_packing__4D.py
3,3,16.87,39.57,16.35,0.22,197.0,243449.0,19,batch_bin_packing__4D.py
4,1,10.33,15.12,29.08,32.24,193.0,243449.0,19,batch_bin_packing__4D.py
4,2,6.78,37.4,18.27,21.63,193.0,243449.0,19,batch_bin_packing__4D.py
4,3,10.47,21.93,24.86,20.43,193.0,243449.0,19,batch_bin_packing__4D.py
5,1,26.2,6.35,28.93,13.94,179.0,243449.0,19,batch_bin_packing__4D.py
5,2,37.77,9.12,9.31,18.69,179.0,243449.0,19,batch_bin_packing__4D.py
5,3,12.31,15.48,13.6,28.08,179.0,243449.0,19,batch_bin_packing__4D.py
6,1,26.29,17.49,5.65,16.44,177.0,243449.0,19,batch_bin_packing__4D.py
6,2,36.7,6.03,3.35,19.07,177.0,243449.0,19,batch_bin_packing__4D.py
6,3,12.27,30.59,1.61,13.26,177.0,243449.0,19,batch_bin_packing__4D.py
7,1,17.03,11.83,30.06,3.63,178.0,243449.0,19,batch_bin_packing__4D.py
7,2,8.16,4.72,25.47,17.6,178.0,243449.0,19,batch_bin_packing__4D.py
7,3,4.93,16.57,21.12,0.95,178.0,243449.0,19,batch_bin_packing__4D.py
1,1,24.74,26.85,6.51,30.38,182.0,528544.0,19,batch_bin_packing__Defult.py
2,1,36.7,6.03,3.35,19.07,183.0,528544.0,19,batch_bin_packing__Defult.py
3,1,26.29,17.49,5.65,16.44,185.0,528544.0,19,batch_bin_packing__Defult.py
6,1,8.16,4.72,25.47,17.6,162.0,528544.0,19,batch_bin_packing__Defult.py
7,1,17.03,11.83,30.06,3.63,184.0,528544.0,19,batch_bin_packing__Defult.py
8,1,18.89,21.4,32.82,33.93,184.0,528544.0,19,batch_bin_packing__Defult.py
9,1,10.47,21.93,24.86,20.43,183.0,528544.0,19,batch_bin_packing__Defult.py
10,1,24.15,38.38,37.16,0.03,154.0,528544.0,19,batch_bin_packing__Defult.py
11,1,1.08,5.03,15.09,24.37,162.0,528544.0,19,batch_bin_packing__Defult.py
12,1,26.2,6.35,28.93,13.94,178.0,528544.0,19,batch_bin_packing__Defult.py
13,1,6.78,37.4,18.27,21.63,179.0,528544.0,19,batch_bin_packing__Defult.py
14,1,10.33,15.12,29.08,32.24,183.0,528544.0,19,batch_bin_packing__Defult.py
15,1,16.87,39.57,16.35,0.22,179.0,528544.0,19,batch_bin_packing__Defult.py
1,1,38.97,5.72,30.87,32.34,221.0,347652.0,20,batch_bin_packing__1D.py
1,2,33.47,37.57,21.02,26.69,221.0,347652.0,20,batch_bin_packing__1D.py
1,3,6.49,32.59,16.51,16.5,221.0,347652.0,20,batch_bin_packing__1D.py
2,1,33.4,22.79,21.15,7.9,194.0,347652.0,20,batch_bin_packing__1D.py
2,2,32.96,30.77,21.65,0.51,194.0,347652.0,20,batch_bin_packing__1D.py
2,3,13.21,6.55,26.35,17.13,194.0,347652.0,20,batch_bin_packing__1D.py
3,1,29.73,21.46,21.35,24.9,210.0,347652.0,20,batch_bin_packing__1D.py
3,2,29.51,4.27,3.88,26.6,210.0,347652.0,20,batch_bin_packing__1D.py
3,3,19.32,4.16,36.57,20.61,210.0,347652.0,20,batch_bin_packing__1D.py
4,1,28.64,16.38,35.04,2.8,219.0,347652.0,20,batch_bin_packing__1D.py
4,2,25.9,24.42,7.71,37.23,219.0,347652.0,20,batch_bin_packing__1D.py
4,3,19.61,35.13,12.49,28.92,219.0,347652.0,20,batch_bin_packing__1D.py
5,1,25.65,32.51,36.86,32.22,211.0,347652.0,20,batch_bin_packing__1D.py
5,2,16.56,25.58,7.09,36.56,211.0,347652.0,20,batch_bin_packing__1D.py
5,3,12.05,11.84,12.23,5.49,211.0,347652.0,20,batch_bin_packing__1D.py
5,4,11.43,7.31,12.96,2.91,211.0,347652.0,20,batch_bin_packing__1D.py
6,1,14.72,38.18,22.52,30.34,188.0,347652.0,20,batch_bin_packing__1D.py
6,2,14.05,28.93,20.6,12.67,188.0,347652.0,20,batch_bin_packing__1D.py
6,3,1.57,9.64,10.75,16.92,188.0,347652.0,20,batch_bin_packing__1D.py
7,1,13.41,32.58,29.62,34.78,201.0,347652.0,20,batch_bin_packing__1D.py
7,2,9.07,37.72,10.47,27.43,201.0,347652.0,20,batch_bin_packing__1D.py
8,1,7.1,23.05,29.3,3.88,199.0,347652.0,20,batch_bin_packing__1D.py
8,2,5.72,36.45,28.67,35.12,199.0,347652.0,20,batch_bin_packing__1D.py
9,1,2.54,32.77,23.69,18.75,182.0,347652.0,20,batch_bin_packing__1D.py
9,2,2.18,30.08,13.33,4.02,182.0,347652.0,20,batch_bin_packing__1D.py
1,1,25.65,32.51,36.86,32.22,203.0,320584.0,20,batch_bin_packing__4D.py
1,2,33.47,37.57,21.02,26.69,203.0,320584.0,20,batch_bin_packing__4D.py
1,3,11.43,7.31,12.96,2.91,203.0,320584.0,20,batch_bin_packing__4D.py
2,1,13.41,32.58,29.62,34.78,212.0,320584.0,20,batch_bin_packing__4D.py
2,2,38.97,5.72,30.87,32.34,212.0,320584.0,20,batch_bin_packing__4D.py
2,3,2.18,30.08,13.33,4.02,212.0,320584.0,20,batch_bin_packing__4D.py
3,1,5.72,36.45,28.67,35.12,192.0,320584.0,20,batch_bin_packing__4D.py
3,2,14.72,38.18,22.52,30.34,192.0,320584.0,20,batch_bin_packing__4D.py
4,1,29.73,21.46,21.35,24.9,219.0,320584.0,20,batch_bin_packing__4D.py
4,2,19.61,35.13,12.49,28.92,219.0,320584.0,20,batch_bin_packing__4D.py
4,3,28.64,16.38,35.04,2.8,219.0,320584.0,20,batch_bin_packing__4D.py
5,1,25.9,24.42,7.71,37.23,211.0,320584.0,20,batch_bin_packing__4D.py
5,2,32.96,30.77,21.65,0.51,211.0,320584.0,20,batch_bin_packing__4D.py
5,3,19.32,4.16,36.57,20.61,211.0,320584.0,20,batch_bin_packing__4D.py
5,4,1.57,9.64,10.75,16.92,211.0,320584.0,20,batch_bin_packing__4D.py
6,1,16.56,25.58,7.09,36.56,216.0,320584.0,20,batch_bin_packing__4D.py
6,2,33.4,22.79,21.15,7.9,216.0,320584.0,20,batch_bin_packing__4D.py
6,3,14.05,28.93,20.6,12.67,216.0,320584.0,20,batch_bin_packing__4D.py
7,1,9.07,37.72,10.47,27.43,203.0,320584.0,20,batch_bin_packing__4D.py
7,2,2.54,32.77,23.69,18.75,203.0,320584.0,20,batch_bin_packing__4D.py
7,3,29.51,4.27,3.88,26.6,203.0,320584.0,20,batch_bin_packing__4D.py
8,1,6.49,32.59,16.51,16.5,174.0,320584.0,20,batch_bin_packing__4D.py
8,2,7.1,23.05,29.3,3.88,174.0,320584.0,20,batch_bin_packing__4D.py
8,3,13.21,6.55,26.35,17.13,174.0,320584.0,20,batch_bin_packing__4D.py
9,1,12.05,11.84,12.23,5.49,176.0,320584.0,20,batch_bin_packing__4D.py
1,1,1.57,9.64,10.75,16.92,162.0,532659.0,20,batch_bin_packing__Defult.py
2,1,11.43,7.31,12.96,2.91,178.0,532659.0,20,batch_bin_packing__Defult.py
3,1,2.18,30.08,13.33,4.02,179.0,532659.0,20,batch_bin_packing__Defult.py
4,1,32.96,30.77,21.65,0.51,180.0,532659.0,20,batch_bin_packing__Defult.py
5,1,6.49,32.59,16.51,16.5,179.0,532659.0,20,batch_bin_packing__Defult.py
